"","year","id","wrkstat","evwork","PRESTG10","natcrime","health","abhlth","fear","fepresch","fammhneg","safehlth","trdunion","physhlth","mntlhlth","hlthdays","hyperten","arthrtis","diabetes","depress","misswork","hlthphys","hlthmntl","abinspay","inteduc","savejobs","spschool","hlthcare","prvdschl","strngun","conschls","immcrime","crimlose","ballot","hlthstrt","rhlthend","yr_bal_id"
"6097",2018,692,"WORKING FULLTIME",NA,31,"TOO LITTLE",NA,NA,NA,"STRONGLY AGREE",NA,"Disagree","Agree",7,30,30,"No","No","No","Yes",7,"Fair","Good","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT B",NA,"good","2018BALLOT B692"
"6098",2018,693,"WORKING PARTTIME",NA,36,NA,"good","yes","no","disagree",NA,"Strongly Agree","Disagree",0,0,0,"No","No","No","No",0,"Very good","Very good",NA,"Very interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT A","excellent",NA,"2018BALLOT A693"
"6099",2018,694,"KEEPING HOUSE","no",NA,"TOO LITTLE","fair","yes","yes","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fair","Good","People should not be able","Moderately interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"fair","2018BALLOT A694"
"6100",2018,695,"WORKING FULLTIME",NA,25,"TOO LITTLE",NA,NA,NA,"agree",NA,"Agree","Disagree",0,0,0,"No","No","Yes","No",0,"Good","Good","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT B",NA,"fair","2018BALLOT B695"
"6101",2018,696,"WORKING FULLTIME",NA,35,NA,"good","yes","no","agree",NA,"Agree","Agree",20,20,0,"No","No","No","No",0,"Very good","Very good","People should be able","Very interested",NA,NA,NA,NA,NA,"COMPLETE CONFIDENCE",NA,NA,"BALLOT A","excellent",NA,"2018BALLOT A696"
"6102",2018,697,"retired","yes",21,NA,NA,NA,NA,"STRONGLY AGREE","Not very much",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good","Very good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","good",NA,"2018BALLOT B697"
"6103",2018,698,"TEMP NOT WORKING",NA,25,NA,"good","yes","no",NA,"Not at all","Strongly Agree",NA,0,30,0,"Yes","No","No","No",0,"Excellent","Excellent","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","good",NA,"2018BALLOT C698"
"6104",2018,699,"WORKING PARTTIME",NA,60,"TOO LITTLE","good","yes","no",NA,"Somewhat","Agree","Agree",0,0,0,"Yes","No","No","No",0,"Very good","Good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"excellent","2018BALLOT C699"
"6105",2018,700,"retired","yes",48,NA,"poor","yes","yes",NA,"Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poor","Fair","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","poor",NA,"2018BALLOT C700"
"6106",2018,701,"WORKING FULLTIME",NA,38,"ABOUT RIGHT",NA,NA,NA,"STRONGLY AGREE",NA,"Strongly Agree","Strongly Agree",0,0,0,"Yes","No","No","No",0,"Very good","Very good","People should be able","Very interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT B",NA,"good","2018BALLOT B701"
"6107",2018,702,"retired","yes",38,"TOO LITTLE","good","yes","yes",NA,"Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good","Good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,NA,"2018BALLOT C702"
"6108",2018,703,"retired","yes",44,NA,NA,NA,NA,"disagree","Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","good",NA,"2018BALLOT B703"
"6109",2018,704,"WORKING PARTTIME",NA,25,NA,"good","yes","no","agree",NA,"Agree","Agree",0,0,0,"Yes","No","No","No",0,"Good","Good","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A","good",NA,"2018BALLOT A704"
"6110",2018,705,"KEEPING HOUSE","yes",42,"TOO LITTLE","fair","yes","yes",NA,"Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fair","Good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C705"
"6111",2018,706,"WORKING FULLTIME",NA,53,NA,"good","yes","yes","disagree",NA,"Agree","Disagree",0,3,0,"Yes","Yes","No","No",0,"Good","Very good","People should not be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A","good",NA,"2018BALLOT A706"
"6112",2018,707,"WORKING FULLTIME",NA,49,NA,NA,NA,NA,"STRONGLY DISAGREE","Not at all","Strongly Agree","Disagree",0,0,0,"No","No","No","No",0,"Excellent","Excellent","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","fair",NA,"2018BALLOT B707"
"6113",2018,708,"WORKING FULLTIME",NA,37,NA,"excellent","yes","no","disagree",NA,"Strongly Agree","Agree",0,0,0,"No","No","No","No",0,"Excellent","Excellent","People should be able","Moderately interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT A","excellent",NA,"2018BALLOT A708"
"6114",2018,709,"retired","yes",52,NA,NA,NA,NA,"agree","Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very good","Very good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","good",NA,"2018BALLOT B709"
"6115",2018,710,"retired","yes",49,"TOO LITTLE","good","no","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very good","Very good","People should be able","Moderately interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"poor","2018BALLOT A710"
"6116",2018,711,"WORKING PARTTIME",NA,24,"ABOUT RIGHT","fair","no","no","agree",NA,"Agree","Agree",7,0,1,"No","No","No","No",0,"Fair","Good",NA,"Moderately interested",NA,NA,NA,NA,NA,"COMPLETE CONFIDENCE",NA,NA,"BALLOT A",NA,"good","2018BALLOT A711"
"6117",2018,712,"KEEPING HOUSE","yes",51,NA,"excellent","yes","no",NA,"Somewhat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very good","Good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","excellent",NA,"2018BALLOT C712"
"6118",2018,713,"WORKING FULLTIME",NA,49,"TOO MUCH","excellent","yes","no","disagree",NA,"Strongly Agree","Disagree",0,0,0,"No","No","No","No",0,"Excellent","Excellent","People should be able","Very interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT A",NA,"excellent","2018BALLOT A713"
"6119",2018,714,"retired","yes",45,NA,"fair","yes","yes",NA,"Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fair","Fair","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","good",NA,"2018BALLOT C714"
"6120",2018,715,"WORKING FULLTIME",NA,48,"TOO LITTLE","good",NA,"yes",NA,"Not very much","Strongly Agree","Strongly Agree",0,0,0,"Yes","Yes","No","Yes",0,"Good","Good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C715"
"6121",2018,716,"WORKING FULLTIME",NA,59,NA,"excellent","yes","no",NA,"Not very much","Strongly Agree","Disagree",0,3,0,"No","No","No","No",0,"Excellent","Excellent","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","good",NA,"2018BALLOT C716"
"6122",2018,717,"KEEPING HOUSE","no",NA,"TOO LITTLE","good","yes","yes",NA,"Not very much",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very good","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C717"
"6123",2018,718,"TEMP NOT WORKING",NA,63,NA,NA,NA,NA,"disagree","Not at all","Agree","Disagree",0,0,0,"Yes","No","No","No",0,"Fair","Very good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","excellent",NA,"2018BALLOT B718"
"6124",2018,719,"WORKING FULLTIME",NA,53,"TOO LITTLE","excellent","yes","no","STRONGLY DISAGREE",NA,"Agree","Disagree",0,0,0,"No","No","No","No",0,"Excellent","Excellent","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"excellent","2018BALLOT A719"
"6125",2018,720,"WORKING FULLTIME",NA,64,NA,"excellent","yes","no","disagree",NA,"Strongly Agree","Strongly Agree",3,0,0,"No","No","No","No",0,"Excellent","Very good","People should be able","Very interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT A","excellent",NA,"2018BALLOT A720"
"6126",2018,721,"WORKING PARTTIME",NA,35,"TOO LITTLE","excellent","yes","no",NA,"Somewhat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Excellent","Excellent","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"excellent","2018BALLOT C721"
"6127",2018,722,"WORKING FULLTIME",NA,50,NA,NA,NA,NA,"STRONGLY DISAGREE","Not very much","Agree",NA,0,0,0,"Yes","No","No","No",0,"Very good","Very good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","good",NA,"2018BALLOT B722"
"6128",2018,723,"KEEPING HOUSE","yes",38,NA,"good","no","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Excellent","Very good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","excellent",NA,"2018BALLOT C723"
"6129",2018,724,"UNEMPL, LAID OFF",NA,NA,"ABOUT RIGHT","excellent","yes","no",NA,"Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Excellent","Excellent","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"excellent","2018BALLOT C724"
"6130",2018,725,"KEEPING HOUSE","yes",38,"TOO LITTLE","fair","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fair","Very good","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"fair","2018BALLOT A725"
"6131",2018,726,"WORKING FULLTIME",NA,49,"TOO LITTLE",NA,NA,NA,"disagree",NA,"Agree","Disagree",0,0,0,"No","No","No","Yes",0,"Excellent","Excellent","People should not be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT B",NA,"good","2018BALLOT B726"
"6132",2018,727,"WORKING FULLTIME",NA,35,NA,NA,NA,NA,"disagree","Not very much","Strongly Agree","Agree",2,0,0,"Yes","No","No","No",0,"Very good","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","good",NA,"2018BALLOT B727"
"6133",2018,728,"WORKING PARTTIME",NA,31,"TOO LITTLE","good","yes","yes","disagree",NA,"Agree","Agree",0,0,0,"No","No","No","No",0,"Very good","Excellent","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"good","2018BALLOT A728"
"6134",2018,729,"WORKING FULLTIME",NA,32,"ABOUT RIGHT","fair","no","no",NA,"Not at all","Agree","Agree",0,0,0,"No","No","No","No",0,"Very good","Very good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"fair","2018BALLOT C729"
"6135",2018,730,"WORKING FULLTIME",NA,35,NA,NA,NA,NA,"STRONGLY DISAGREE",NA,"Disagree","Disagree",0,5,7,"No","No","No","No",4,"Good","Fair","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","good",NA,"2018BALLOT B730"
"6136",2018,731,"WORKING FULLTIME",NA,32,"TOO LITTLE","excellent","yes","no","disagree",NA,"Agree","Disagree",0,0,0,"No","No","No","No",0,"Excellent","Very good","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"excellent","2018BALLOT A731"
"6137",2018,732,"WORKING FULLTIME",NA,52,NA,"good","yes","no",NA,"Not at all","Agree","Agree",0,0,0,"No","No","No","No",0,"Good","Excellent","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","good",NA,"2018BALLOT C732"
"6138",2018,733,"retired","yes",64,"TOO LITTLE",NA,NA,NA,"disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good","Good","People should be able","Not at all interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT B",NA,"good","2018BALLOT B733"
"6139",2018,734,"WORKING FULLTIME",NA,32,NA,"good","yes","no","disagree",NA,"Agree","Agree",6,8,0,"Yes","No","Yes","No",0,"Good","Good","People should be able","Moderately interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A","excellent",NA,"2018BALLOT A734"
"6140",2018,735,"WORKING FULLTIME",NA,60,"TOO LITTLE","good","yes","no","STRONGLY DISAGREE",NA,"Disagree","Strongly Agree",1,1,0,"No","No","No","No",0,"Very good","Very good","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"good","2018BALLOT A735"
"6141",2018,736,"WORKING FULLTIME",NA,45,NA,"good","yes","no",NA,"Not very much","Agree","Agree",4,1,0,"No","No","No","No",1,"Good","Very good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","excellent",NA,"2018BALLOT C736"
"6142",2018,737,"retired","yes",38,"ABOUT RIGHT","good","yes","no",NA,"Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very good","Very good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C737"
"6143",2018,738,"WORKING PARTTIME",NA,50,NA,"excellent","yes","no",NA,"Not very much","Agree","Agree",0,0,0,"No","No","No","No",0,"Excellent","Excellent","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","excellent",NA,"2018BALLOT C738"
"6144",2018,739,"WORKING FULLTIME",NA,31,"ABOUT RIGHT","excellent","yes","no",NA,"Not at all","Strongly Agree","Agree",0,0,0,"No","No","No","No",0,"Very good","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"excellent","2018BALLOT C739"
"6145",2018,740,"WORKING PARTTIME",NA,50,"TOO LITTLE",NA,NA,NA,"agree",NA,"Strongly Agree",NA,NA,0,0,"Yes","Yes","No","No",0,"Good","Very good","People should be able","Moderately interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT B",NA,"fair","2018BALLOT B740"
"6146",2018,741,"WORKING FULLTIME",NA,47,"ABOUT RIGHT","good","yes","yes",NA,"Not very much","Strongly Agree","Agree",0,10,0,"No","No","No","Yes",0,"Good","Good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C741"
"6147",2018,742,"WORKING FULLTIME",NA,38,NA,"fair","yes","yes",NA,"Not at all","Agree","Agree",2,1,2,"Yes","Yes","Yes","Yes",0,"Good","Good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","good",NA,"2018BALLOT C742"
"6148",2018,743,"WORKING FULLTIME",NA,73,"TOO LITTLE",NA,NA,NA,"disagree",NA,"Agree","Agree",0,0,0,"No","No","No","No",0,"Excellent","Excellent","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT B",NA,"good","2018BALLOT B743"
"6149",2018,744,"WORKING FULLTIME",NA,45,"TOO LITTLE","poor","yes","yes","disagree",NA,"Strongly Agree",NA,30,10,0,"No","Yes","No","No",0,"Fair","Good","People should be able","Not at all interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"poor","2018BALLOT A744"
"6150",2018,745,"WORKING FULLTIME",NA,25,NA,"good","yes","no",NA,"Not at all","Agree","Agree",0,0,0,"No","No","No","No",0,"Fair","Very good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","good",NA,"2018BALLOT C745"
"6151",2018,746,"WORKING FULLTIME",NA,28,NA,"good","yes","no","disagree",NA,"Agree","Agree",3,0,0,"Yes","Yes","No","No",1,"Good","Good","People should be able","Very interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT A","good",NA,"2018BALLOT A746"
"6152",2018,747,"WORKING PARTTIME",NA,31,NA,NA,NA,NA,"STRONGLY DISAGREE","Not very much","Disagree","Agree",0,30,10,"No","Yes","No","Yes",0,"Good","Fair","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","good",NA,"2018BALLOT B747"
"6153",2018,748,"WORKING PARTTIME",NA,30,NA,"excellent","yes","no",NA,"Not at all","Agree","Disagree",0,0,0,"No","No","No","No",2,"Excellent","Excellent","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","excellent",NA,"2018BALLOT C748"
"6154",2018,749,"WORKING FULLTIME",NA,35,"ABOUT RIGHT","good","yes","no",NA,"Not at all","Agree","Disagree",0,0,0,"No","No","No","No",0,"Good","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C749"
"6155",2018,750,"TEMP NOT WORKING",NA,31,"TOO LITTLE","poor","yes","no","disagree",NA,"Agree","Agree",14,14,20,"No","No","No","Yes",30,"Poor","Good","People should not be able","Very interested",NA,NA,NA,NA,NA,"COMPLETE CONFIDENCE",NA,NA,"BALLOT A",NA,"poor","2018BALLOT A750"
"6156",2018,751,"retired","yes",40,"ABOUT RIGHT","good","yes","yes",NA,"Very much",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good","Very good","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"fair","2018BALLOT C751"
"6157",2018,752,"WORKING FULLTIME",NA,60,NA,NA,NA,NA,"disagree","Not at all","Agree","Agree",0,1,0,"No","No","No","No",0,"Very good","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","good",NA,"2018BALLOT B752"
"6158",2018,753,"KEEPING HOUSE","yes",28,"TOO LITTLE",NA,NA,NA,"agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fair","Fair","People should not be able","Moderately interested",NA,NA,NA,NA,NA,"COMPLETE CONFIDENCE",NA,NA,"BALLOT B",NA,"fair","2018BALLOT B753"
"6159",2018,754,"WORKING FULLTIME",NA,25,"ABOUT RIGHT","fair","no","no",NA,"Not very much","Agree","Disagree",8,16,15,"No","No","No","No",0,"Fair","Good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C754"
"6160",2018,755,"WORKING FULLTIME",NA,59,"TOO MUCH","excellent","yes","no","disagree",NA,"Strongly Agree","Strongly Disagree",0,0,0,"No","No","No","Yes",0,"Excellent","Very good","People should be able","Moderately interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"good","2018BALLOT A755"
"6161",2018,756,"WORKING FULLTIME",NA,35,NA,"good","yes","no",NA,"Not very much","Agree","Agree",3,1,1,"Yes","No","No","Yes",0,"Fair","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","excellent",NA,"2018BALLOT C756"
"6162",2018,757,"WORKING FULLTIME",NA,47,NA,"good","yes","no","disagree",NA,"Strongly Agree","Agree",1,0,0,"Yes","No","No","No",1,"Very good","Very good","People should be able","Moderately interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT A","good",NA,"2018BALLOT A757"
"6163",2018,758,"school","yes",52,"TOO LITTLE","excellent","yes","no",NA,"Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very good","Excellent","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C758"
"6164",2018,759,"retired","yes",61,"TOO LITTLE","fair","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fair","Excellent","People should be able","Moderately interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT A",NA,"good","2018BALLOT A759"
"6165",2018,760,"UNEMPL, LAID OFF",NA,63,"TOO LITTLE","excellent","yes","no","STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Excellent","Excellent","People should be able","Very interested",NA,NA,NA,NA,NA,"VERY LITTLE CONFIDENCE",NA,NA,"BALLOT A",NA,"excellent","2018BALLOT A760"
"6166",2018,761,"retired","yes",53,NA,NA,NA,NA,"disagree","Not at all",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very good","Excellent","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT B","good",NA,"2018BALLOT B761"
"6167",2018,762,"WORKING FULLTIME",NA,63,"ABOUT RIGHT","excellent","yes","no","disagree",NA,"Strongly Agree","Disagree",0,7,3,"No","No","No","No",2,"Excellent","Excellent","People should not be able","Very interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT A",NA,"excellent","2018BALLOT A762"
"6168",2018,763,"KEEPING HOUSE","yes",38,"TOO LITTLE",NA,NA,NA,"STRONGLY DISAGREE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Excellent","Excellent","People should be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT B",NA,"excellent","2018BALLOT B763"
"6169",2018,764,"WORKING PARTTIME",NA,46,"ABOUT RIGHT","good","yes","yes",NA,"Somewhat","Agree","Agree",10,3,1,"No","No","No","No",0,"Very good","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C764"
"6170",2018,765,"WORKING FULLTIME",NA,26,"TOO LITTLE","excellent",NA,"no","STRONGLY AGREE",NA,"Agree","Disagree",1,0,0,"No","No","No","No",0,"Very good","Excellent","People should not be able","Not at all interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,NA,"2018BALLOT A765"
"6171",2018,766,"WORKING FULLTIME",NA,60,NA,"fair","yes","no",NA,"Not very much","Strongly Agree","Disagree",7,2,0,"No","Yes","No","No",0,"Fair","Good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","good",NA,"2018BALLOT C766"
"6172",2018,767,"retired","yes",47,"TOO LITTLE","good","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very good","Excellent","People should not be able","Moderately interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A",NA,"good","2018BALLOT A767"
"6173",2018,768,"WORKING FULLTIME",NA,49,NA,"fair","yes","no","disagree",NA,"Strongly Agree","Strongly Agree",3,0,0,"No","No","No","Yes",1,"Fair","Very good","People should not be able","Very interested",NA,NA,NA,NA,NA,"VERY LITTLE CONFIDENCE",NA,NA,"BALLOT A","excellent",NA,"2018BALLOT A768"
"6174",2018,769,"WORKING PARTTIME",NA,41,"TOO LITTLE","fair","yes","yes",NA,"Not at all","Strongly Agree","Disagree",7,2,5,"Yes","Yes","No","Yes",5,"Fair","Good",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C769"
"6175",2018,770,"WORKING PARTTIME",NA,60,NA,"good","yes","yes",NA,"Not at all","Agree","Agree",2,5,1,"No","No","No","Yes",0,"Very good","Good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","good",NA,"2018BALLOT C770"
"6176",2018,771,"TEMP NOT WORKING",NA,51,"ABOUT RIGHT",NA,NA,NA,"disagree",NA,"Agree","Agree",2,0,1,"No","No","No","No",0,"Very good","Very good","People should be able","Moderately interested",NA,NA,NA,NA,NA,"A GREAT DEAL OF CONFIDENCE",NA,NA,"BALLOT B",NA,"excellent","2018BALLOT B771"
"6177",2018,772,"retired","yes",60,NA,"good","yes","yes","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fair","Very good","People should not be able","Very interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A","fair",NA,"2018BALLOT A772"
"6178",2018,773,"other","yes",25,"ABOUT RIGHT","poor","yes","no","agree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fair","Good","People should be able","Not at all interested",NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT A",NA,NA,"2018BALLOT A773"
"6179",2018,774,"WORKING PARTTIME",NA,33,NA,"good","yes","yes","disagree",NA,"Agree","Agree",3,0,3,"Yes","No","Yes","No",0,"Good","Excellent","People should not be able","Not at all interested",NA,NA,NA,NA,NA,"SOME CONFIDENCE",NA,NA,"BALLOT A","good",NA,"2018BALLOT A774"
"6180",2018,775,"TEMP NOT WORKING",NA,57,"TOO LITTLE","good","yes","no",NA,"Not at all","Agree","Agree",4,5,1,"No","No","No","No",0,"Good","Good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C775"
"6181",2018,776,"WORKING FULLTIME",NA,31,"TOO LITTLE","good","yes","no",NA,"Not at all","Agree","Agree",0,5,0,"No","No","No","No",0,"Very good","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"excellent","2018BALLOT C776"
"6182",2018,777,"retired","yes",53,NA,"excellent","yes","no","disagree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Excellent","Excellent","People should be able","Very interested",NA,NA,NA,NA,NA,"NO CONFIDENCE AT ALL",NA,NA,"BALLOT A","good",NA,"2018BALLOT A777"
"6183",2018,778,"WORKING FULLTIME",NA,35,"ABOUT RIGHT","excellent","yes","no",NA,"Not very much","Agree","Strongly Disagree",0,0,0,"No","No","No","No",0,"Very good","Excellent","People should not be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C",NA,"good","2018BALLOT C778"
"6184",2018,779,"WORKING FULLTIME",NA,34,NA,"good","yes","no",NA,"Not very much","Strongly Agree","Agree",2,3,4,"Yes","No","No","No",0,"Very good","Very good","People should be able",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BALLOT C","excellent",NA,"2018BALLOT C779"
